wavenumber_cm-1,fingerprint,label,region,species,hbond_character
3739.863325740319,0.19411298818355446,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3741.078208048595,0.18840378264874405,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3741.6856492027337,0.18554917988133884,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3742.2930903568717,0.1826945771139336,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3742.90053151101,0.1798399743465284,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3744.115413819286,0.1769853715791232,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3744.7228549734245,0.174130768811718,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3745.3302961275626,0.17127616604431276,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3746.5451784358393,0.16842156327690755,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3747.1526195899773,0.16556696050950234,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3747.7600607441154,0.16271235774209714,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3748.9749430523916,0.15985775497469193,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3749.58238420653,0.15985775497469193,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3750.1898253606682,0.1570031522072867,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3751.404707668945,0.1541485494398815,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3752.012148823083,0.15129394667247628,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3752.619589977221,0.14843934390507108,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3753.834472285497,0.14558474113766584,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3754.4419134396358,0.14273013837026063,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3755.049354593774,0.14273013837026063,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3756.26423690205,0.13987553560285543,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3756.871678056188,0.13702093283545022,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3757.4791192103266,0.13416633006804501,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3758.694001518603,0.13416633006804501,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3759.3014426727414,0.13131172730063978,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3759.9088838268794,0.12845712453323457,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3760.5163249810175,0.12845712453323457,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3761.7312072892937,0.12560252176582937,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3762.3386484434322,0.12274791899842415,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3762.9460895975703,0.12274791899842415,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3764.1609719058465,0.11989331623101894,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3764.7684130599846,0.11703871346361372,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3765.375854214123,0.11703871346361372,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3766.5907365223993,0.11418411069620851,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3767.198177676538,0.11418411069620851,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3767.805618830676,0.11132950792880329,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3769.020501138952,0.10847490516139809,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3769.62794229309,0.10847490516139809,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3770.2353834472287,0.10562030239399288,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3771.450265755505,0.10562030239399288,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3772.057706909643,0.10276569962658766,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3772.665148063781,0.10276569962658766,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3773.8800303720577,0.09991109685918245,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3774.487471526196,0.09991109685918245,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3775.0949126803343,0.09705649409177723,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3775.7023538344724,0.09705649409177723,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3776.9172361427486,0.09420189132437203,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3777.5246772968867,0.09420189132437203,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3778.1321184510252,0.0913472885569668,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3779.3470007593014,0.0913472885569668,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3779.9544419134395,0.0913472885569668,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3780.5618830675776,0.0884926857895616,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3781.776765375854,0.0884926857895616,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3782.3842065299923,0.08563808302215638,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3782.991647684131,0.08563808302215638,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3784.206529992407,0.08278348025475117,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3784.813971146545,0.08278348025475117,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3785.421412300683,0.08278348025475117,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3786.63629460896,0.07992887748734596,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3787.243735763098,0.07992887748734596,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3787.8511769172364,0.07992887748734596,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3789.0660592255126,0.07707427471994074,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3789.6735003796507,0.07707427471994074,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3790.280941533789,0.07421967195253554,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3791.4958238420654,0.07421967195253554,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3792.1032649962035,0.07421967195253554,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3792.7107061503416,0.07136506918513032,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3793.3181473044797,0.07136506918513032,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3794.5330296127563,0.07136506918513032,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3795.1404707668944,0.07136506918513032,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3795.747911921033,0.06851046641772511,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3796.962794229309,0.06851046641772511,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3797.570235383447,0.06851046641772511,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3798.1776765375853,0.06565586365031989,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3799.392558845862,0.06565586365031989,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3800.0,0.06565586365031989,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3800.0,0.06565586365031989,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3800.0,-0.008563808302215639,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3000.0,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3000.0,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3000.607441154138,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3001.8223234624147,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3002.429764616553,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3003.037205770691,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3004.2520880789675,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3004.8595292331056,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
3005.4669703872437,0.0,II / L1 Region B upward motif,L1 Region B,II,Region-B water connecting toward the dilute outer/weakly bonded side
